199.txt,CORRECT
199_181.txt,INCORRECT
200.txt,CORRECT
200_189.txt,INCORRECT
201.txt,CORRECT
201_203.txt,INCORRECT
202.txt,CORRECT
202_348.txt,INCORRECT
203.txt,CORRECT
203_201.txt,INCORRECT
204.txt,CORRECT
204_230.txt,INCORRECT
205.txt,CORRECT
205_184.txt,INCORRECT
206.txt,CORRECT
206_221.txt,INCORRECT
207.txt,CORRECT
207_908.txt,INCORRECT
208.txt,CORRECT
208_215.txt,INCORRECT
209.txt,CORRECT
209_016.txt,INCORRECT
210.txt,CORRECT
210_241.txt,INCORRECT
211.txt,CORRECT
211_177.txt,INCORRECT
212.txt,CORRECT
212_179.txt,INCORRECT
213.txt,CORRECT
213_083.txt,INCORRECT
214.txt,CORRECT
214_255.txt,INCORRECT
215.txt,CORRECT
215_208.txt,INCORRECT
216.txt,CORRECT
216_164.txt,INCORRECT
217.txt,CORRECT
217_117.txt,INCORRECT
218.txt,CORRECT
218_239.txt,INCORRECT
219.txt,CORRECT
219_220.txt,INCORRECT
220.txt,CORRECT
220_219.txt,INCORRECT
221.txt,CORRECT
221_206.txt,INCORRECT
222.txt,CORRECT
222_168.txt,INCORRECT
223.txt,CORRECT
223_586.txt,INCORRECT
224.txt,CORRECT
224_197.txt,INCORRECT
225.txt,CORRECT
225_151.txt,INCORRECT
226.txt,CORRECT
226_491.txt,INCORRECT
227.txt,CORRECT
227_169.txt,INCORRECT
228.txt,CORRECT
228_289.txt,INCORRECT
229.txt,CORRECT
229_247.txt,INCORRECT
230.txt,CORRECT
230_204.txt,INCORRECT
231.txt,CORRECT
231_663.txt,INCORRECT
232.txt,CORRECT
232_248.txt,INCORRECT
233.txt,CORRECT
233_995.txt,INCORRECT
234.txt,CORRECT
234_187.txt,INCORRECT
235.txt,CORRECT
235_194.txt,INCORRECT
236.txt,CORRECT
236_237.txt,INCORRECT
237.txt,CORRECT
237_236.txt,INCORRECT
238.txt,CORRECT
238_282.txt,INCORRECT
239.txt,CORRECT
239_218.txt,INCORRECT
240.txt,CORRECT
240_290.txt,INCORRECT
241.txt,CORRECT
241_210.txt,INCORRECT
242.txt,CORRECT
242_182.txt,INCORRECT
243.txt,CORRECT
243_156.txt,INCORRECT
244.txt,CORRECT
244_822.txt,INCORRECT
245.txt,CORRECT
245_157.txt,INCORRECT
246.txt,CORRECT
246_258.txt,INCORRECT
247.txt,CORRECT
247_229.txt,INCORRECT
248.txt,CORRECT
248_232.txt,INCORRECT
249.txt,CORRECT
249_280.txt,INCORRECT
250.txt,CORRECT
250_461.txt,INCORRECT
251.txt,CORRECT
251_375.txt,INCORRECT
252.txt,CORRECT
252_266.txt,INCORRECT
253.txt,CORRECT
253_183.txt,INCORRECT
254.txt,CORRECT
254_261.txt,INCORRECT
255.txt,CORRECT
255_214.txt,INCORRECT
256.txt,CORRECT
256_146.txt,INCORRECT
257.txt,CORRECT
257_420.txt,INCORRECT
258.txt,CORRECT
258_246.txt,INCORRECT
259.txt,CORRECT
259_345.txt,INCORRECT
260.txt,CORRECT
260_331.txt,INCORRECT
261.txt,CORRECT
261_254.txt,INCORRECT
262.txt,CORRECT
262_301.txt,INCORRECT
263.txt,CORRECT
263_284.txt,INCORRECT
264.txt,CORRECT
264_271.txt,INCORRECT
265.txt,CORRECT
265_475.txt,INCORRECT
266.txt,CORRECT
266_252.txt,INCORRECT
267.txt,CORRECT
267_286.txt,INCORRECT
268.txt,CORRECT
268_269.txt,INCORRECT
269.txt,CORRECT
269_268.txt,INCORRECT
270.txt,CORRECT
270_297.txt,INCORRECT
271.txt,CORRECT
271_264.txt,INCORRECT
272.txt,CORRECT
272_396.txt,INCORRECT
273.txt,CORRECT
273_807.txt,INCORRECT
274.txt,CORRECT
274_412.txt,INCORRECT
275.txt,CORRECT
275_887.txt,INCORRECT
276.txt,CORRECT
276_185.txt,INCORRECT
277.txt,CORRECT
277_335.txt,INCORRECT
278.txt,CORRECT
278_306.txt,INCORRECT
279.txt,CORRECT
279_298.txt,INCORRECT
280.txt,CORRECT
280_249.txt,INCORRECT
281.txt,CORRECT
281_474.txt,INCORRECT
282.txt,CORRECT
282_238.txt,INCORRECT
283.txt,CORRECT
283_313.txt,INCORRECT
284.txt,CORRECT
284_263.txt,INCORRECT
285.txt,CORRECT
285_136.txt,INCORRECT
286.txt,CORRECT
286_267.txt,INCORRECT
287.txt,CORRECT
287_426.txt,INCORRECT
288.txt,CORRECT
288_321.txt,INCORRECT
289.txt,CORRECT
289_228.txt,INCORRECT
290.txt,CORRECT
290_240.txt,INCORRECT
291.txt,CORRECT
291_874.txt,INCORRECT
292.txt,CORRECT
292_294.txt,INCORRECT
293.txt,CORRECT
293_296.txt,INCORRECT
294.txt,CORRECT
294_292.txt,INCORRECT
295.txt,CORRECT
295_099.txt,INCORRECT
296.txt,CORRECT
296_293.txt,INCORRECT
297.txt,CORRECT
297_270.txt,INCORRECT
298.txt,CORRECT
298_279.txt,INCORRECT
299.txt,CORRECT
299_145.txt,INCORRECT
300.txt,CORRECT
300_304.txt,INCORRECT
301.txt,CORRECT
301_262.txt,INCORRECT
302.txt,CORRECT
302_323.txt,INCORRECT
303.txt,CORRECT
303_309.txt,INCORRECT
304.txt,CORRECT
304_300.txt,INCORRECT
305.txt,CORRECT
305_513.txt,INCORRECT
306.txt,CORRECT
306_278.txt,INCORRECT
307.txt,CORRECT
307_365.txt,INCORRECT
308.txt,CORRECT
308_388.txt,INCORRECT
309.txt,CORRECT
309_303.txt,INCORRECT
310.txt,CORRECT
310_196.txt,INCORRECT
311.txt,CORRECT
311_387.txt,INCORRECT
312.txt,CORRECT
312_021.txt,INCORRECT
313.txt,CORRECT
313_283.txt,INCORRECT
314.txt,CORRECT
314_347.txt,INCORRECT
315.txt,CORRECT
315_322.txt,INCORRECT
316.txt,CORRECT
316_369.txt,INCORRECT
317.txt,CORRECT
317_359.txt,INCORRECT
318.txt,CORRECT
318_334.txt,INCORRECT
319.txt,CORRECT
319_352.txt,INCORRECT
320.txt,CORRECT
320_328.txt,INCORRECT
321.txt,CORRECT
321_288.txt,INCORRECT
322.txt,CORRECT
322_315.txt,INCORRECT
323.txt,CORRECT
323_302.txt,INCORRECT
324.txt,CORRECT
324_356.txt,INCORRECT
325.txt,CORRECT
325_492.txt,INCORRECT
326.txt,CORRECT
326_501.txt,INCORRECT
327.txt,CORRECT
327_329.txt,INCORRECT
328.txt,CORRECT
328_320.txt,INCORRECT
329.txt,CORRECT
329_327.txt,INCORRECT
330.txt,CORRECT
330_162.txt,INCORRECT
331.txt,CORRECT
331_260.txt,INCORRECT
332.txt,CORRECT
332_051.txt,INCORRECT
333.txt,CORRECT
333_377.txt,INCORRECT
334.txt,CORRECT
334_318.txt,INCORRECT
335.txt,CORRECT
335_277.txt,INCORRECT
336.txt,CORRECT
336_338.txt,INCORRECT
337.txt,CORRECT
337_522.txt,INCORRECT
338.txt,CORRECT
338_336.txt,INCORRECT
339.txt,CORRECT
339_392.txt,INCORRECT
340.txt,CORRECT
340_341.txt,INCORRECT
341.txt,CORRECT
341_340.txt,INCORRECT
342.txt,CORRECT
342_416.txt,INCORRECT
343.txt,CORRECT
343_363.txt,INCORRECT
344.txt,CORRECT
344_020.txt,INCORRECT
345.txt,CORRECT
345_259.txt,INCORRECT
346.txt,CORRECT
346_351.txt,INCORRECT
347.txt,CORRECT
347_314.txt,INCORRECT
348.txt,CORRECT
348_202.txt,INCORRECT
349.txt,CORRECT
349_350.txt,INCORRECT
350.txt,CORRECT
350_349.txt,INCORRECT
351.txt,CORRECT
351_346.txt,INCORRECT
352.txt,CORRECT
352_319.txt,INCORRECT
353.txt,CORRECT
353_383.txt,INCORRECT
354.txt,CORRECT
354_362.txt,INCORRECT
355.txt,CORRECT
355_748.txt,INCORRECT
356.txt,CORRECT
356_324.txt,INCORRECT
357.txt,CORRECT
357_432.txt,INCORRECT
358.txt,CORRECT
358_380.txt,INCORRECT
359.txt,CORRECT
359_317.txt,INCORRECT
360.txt,CORRECT
360_437.txt,INCORRECT
361.txt,CORRECT
361_448.txt,INCORRECT
362.txt,CORRECT
362_354.txt,INCORRECT
363.txt,CORRECT
363_343.txt,INCORRECT
364.txt,CORRECT
364_440.txt,INCORRECT
365.txt,CORRECT
365_307.txt,INCORRECT
366.txt,CORRECT
366_473.txt,INCORRECT
367.txt,CORRECT
367_371.txt,INCORRECT
368.txt,CORRECT
368_378.txt,INCORRECT
369.txt,CORRECT
369_316.txt,INCORRECT
370.txt,CORRECT
370_483.txt,INCORRECT
371.txt,CORRECT
371_367.txt,INCORRECT
372.txt,CORRECT
372_413.txt,INCORRECT
373.txt,CORRECT
373_394.txt,INCORRECT
374.txt,CORRECT
374_407.txt,INCORRECT
375.txt,CORRECT
375_251.txt,INCORRECT
376.txt,CORRECT
376_381.txt,INCORRECT
377.txt,CORRECT
377_333.txt,INCORRECT
378.txt,CORRECT
378_368.txt,INCORRECT
379.txt,CORRECT
379_158.txt,INCORRECT
380.txt,CORRECT
380_358.txt,INCORRECT
381.txt,CORRECT
381_376.txt,INCORRECT
382.txt,CORRECT
382_409.txt,INCORRECT
383.txt,CORRECT
383_353.txt,INCORRECT
384.txt,CORRECT
384_932.txt,INCORRECT
385.txt,CORRECT
385_414.txt,INCORRECT
386.txt,CORRECT
386_154.txt,INCORRECT
387.txt,CORRECT
387_311.txt,INCORRECT
388.txt,CORRECT
388_308.txt,INCORRECT
389.txt,CORRECT
389_480.txt,INCORRECT
390.txt,CORRECT
390_709.txt,INCORRECT
391.txt,CORRECT
391_406.txt,INCORRECT
392.txt,CORRECT
392_339.txt,INCORRECT
393.txt,CORRECT
393_405.txt,INCORRECT
394.txt,CORRECT
394_373.txt,INCORRECT
395.txt,CORRECT
395_401.txt,INCORRECT
396.txt,CORRECT
396_272.txt,INCORRECT
397.txt,CORRECT
397_602.txt,INCORRECT
398.txt,CORRECT
398_457.txt,INCORRECT
399.txt,CORRECT
399_488.txt,INCORRECT
400.txt,CORRECT
400_476.txt,INCORRECT
401.txt,CORRECT
401_395.txt,INCORRECT
402.txt,CORRECT
402_453.txt,INCORRECT
403.txt,CORRECT
403_497.txt,INCORRECT
404.txt,CORRECT
404_429.txt,INCORRECT
405.txt,CORRECT
405_393.txt,INCORRECT
406.txt,CORRECT
406_391.txt,INCORRECT
407.txt,CORRECT
407_374.txt,INCORRECT
408.txt,CORRECT
408_424.txt,INCORRECT
409.txt,CORRECT
409_382.txt,INCORRECT
410.txt,CORRECT
410_411.txt,INCORRECT
411.txt,CORRECT
411_410.txt,INCORRECT
412.txt,CORRECT
412_274.txt,INCORRECT
413.txt,CORRECT
413_372.txt,INCORRECT
414.txt,CORRECT
414_385.txt,INCORRECT
415.txt,CORRECT
415_484.txt,INCORRECT
416.txt,CORRECT
416_342.txt,INCORRECT
417.txt,CORRECT
417_496.txt,INCORRECT
418.txt,CORRECT
418_507.txt,INCORRECT
419.txt,CORRECT
419_824.txt,INCORRECT
420.txt,CORRECT
420_257.txt,INCORRECT
421.txt,CORRECT
421_423.txt,INCORRECT
422.txt,CORRECT
422_695.txt,INCORRECT
423.txt,CORRECT
423_421.txt,INCORRECT
424.txt,CORRECT
424_408.txt,INCORRECT
425.txt,CORRECT
425_485.txt,INCORRECT
426.txt,CORRECT
426_287.txt,INCORRECT
427.txt,CORRECT
427_637.txt,INCORRECT
428.txt,CORRECT
428_466.txt,INCORRECT
429.txt,CORRECT
429_404.txt,INCORRECT
430.txt,CORRECT
430_459.txt,INCORRECT
431.txt,CORRECT
431_447.txt,INCORRECT
432.txt,CORRECT
432_357.txt,INCORRECT
433.txt,CORRECT
433_498.txt,INCORRECT
434.txt,CORRECT
434_438.txt,INCORRECT
435.txt,CORRECT
435_456.txt,INCORRECT
436.txt,CORRECT
436_526.txt,INCORRECT
437.txt,CORRECT
437_360.txt,INCORRECT
438.txt,CORRECT
438_434.txt,INCORRECT
439.txt,CORRECT
439_441.txt,INCORRECT
440.txt,CORRECT
440_364.txt,INCORRECT
441.txt,CORRECT
441_439.txt,INCORRECT
442.txt,CORRECT
442_195.txt,INCORRECT
443.txt,CORRECT
443_514.txt,INCORRECT
444.txt,CORRECT
444_655.txt,INCORRECT
445.txt,CORRECT
445_494.txt,INCORRECT
446.txt,CORRECT
446_667.txt,INCORRECT
447.txt,CORRECT
447_431.txt,INCORRECT
448.txt,CORRECT
448_361.txt,INCORRECT
449.txt,CORRECT
449_451.txt,INCORRECT
450.txt,CORRECT
450_533.txt,INCORRECT
451.txt,CORRECT
451_449.txt,INCORRECT
452.txt,CORRECT
452_550.txt,INCORRECT
453.txt,CORRECT
453_402.txt,INCORRECT
454.txt,CORRECT
454_527.txt,INCORRECT
455.txt,CORRECT
455_471.txt,INCORRECT
456.txt,CORRECT
456_435.txt,INCORRECT
457.txt,CORRECT
457_398.txt,INCORRECT
458.txt,CORRECT
458_722.txt,INCORRECT
459.txt,CORRECT
459_430.txt,INCORRECT
460.txt,CORRECT
460_678.txt,INCORRECT
461.txt,CORRECT
461_250.txt,INCORRECT
462.txt,CORRECT
462_467.txt,INCORRECT
463.txt,CORRECT
463_464.txt,INCORRECT
464.txt,CORRECT
464_463.txt,INCORRECT
465.txt,CORRECT
465_482.txt,INCORRECT
466.txt,CORRECT
466_428.txt,INCORRECT
467.txt,CORRECT
467_462.txt,INCORRECT
468.txt,CORRECT
468_470.txt,INCORRECT
469.txt,CORRECT
469_481.txt,INCORRECT
470.txt,CORRECT
470_468.txt,INCORRECT
471.txt,CORRECT
471_455.txt,INCORRECT
472.txt,CORRECT
472_511.txt,INCORRECT
473.txt,CORRECT
473_366.txt,INCORRECT
474.txt,CORRECT
474_281.txt,INCORRECT
475.txt,CORRECT
475_265.txt,INCORRECT
476.txt,CORRECT
476_400.txt,INCORRECT
477.txt,CORRECT
477_487.txt,INCORRECT
478.txt,CORRECT
478_506.txt,INCORRECT
479.txt,CORRECT
479_706.txt,INCORRECT
480.txt,CORRECT
480_389.txt,INCORRECT
481.txt,CORRECT
481_469.txt,INCORRECT
482.txt,CORRECT
482_465.txt,INCORRECT
483.txt,CORRECT
483_370.txt,INCORRECT
484.txt,CORRECT
484_415.txt,INCORRECT
485.txt,CORRECT
485_425.txt,INCORRECT
486.txt,CORRECT
486_680.txt,INCORRECT
487.txt,CORRECT
487_477.txt,INCORRECT
488.txt,CORRECT
488_399.txt,INCORRECT
489.txt,CORRECT
489_022.txt,INCORRECT
490.txt,CORRECT
490_534.txt,INCORRECT
491.txt,CORRECT
491_226.txt,INCORRECT
492.txt,CORRECT
492_325.txt,INCORRECT
493.txt,CORRECT
493_538.txt,INCORRECT
494.txt,CORRECT
494_445.txt,INCORRECT
495.txt,CORRECT
495_512.txt,INCORRECT
496.txt,CORRECT
496_417.txt,INCORRECT
497.txt,CORRECT
497_403.txt,INCORRECT
498.txt,CORRECT
498_433.txt,INCORRECT
499.txt,CORRECT
499_539.txt,INCORRECT
500.txt,CORRECT
500_592.txt,INCORRECT
501.txt,CORRECT
501_326.txt,INCORRECT
502.txt,CORRECT
502_504.txt,INCORRECT
503.txt,CORRECT
503_756.txt,INCORRECT
504.txt,CORRECT
504_502.txt,INCORRECT
505.txt,CORRECT
505_600.txt,INCORRECT
506.txt,CORRECT
506_478.txt,INCORRECT
507.txt,CORRECT
507_418.txt,INCORRECT
508.txt,CORRECT
508_831.txt,INCORRECT
509.txt,CORRECT
509_525.txt,INCORRECT
510.txt,CORRECT
510_528.txt,INCORRECT
511.txt,CORRECT
511_472.txt,INCORRECT
512.txt,CORRECT
512_495.txt,INCORRECT
513.txt,CORRECT
513_305.txt,INCORRECT
514.txt,CORRECT
514_443.txt,INCORRECT
515.txt,CORRECT
515_519.txt,INCORRECT
516.txt,CORRECT
516_555.txt,INCORRECT
517.txt,CORRECT
517_521.txt,INCORRECT
518.txt,CORRECT
518_131.txt,INCORRECT
519.txt,CORRECT
519_515.txt,INCORRECT
520.txt,CORRECT
520_542.txt,INCORRECT
521.txt,CORRECT
521_517.txt,INCORRECT
522.txt,CORRECT
522_337.txt,INCORRECT
523.txt,CORRECT
523_541.txt,INCORRECT
524.txt,CORRECT
524_580.txt,INCORRECT
525.txt,CORRECT
525_509.txt,INCORRECT
526.txt,CORRECT
526_436.txt,INCORRECT
527.txt,CORRECT
527_454.txt,INCORRECT
528.txt,CORRECT
528_510.txt,INCORRECT
529.txt,CORRECT
529_633.txt,INCORRECT
530.txt,CORRECT
530_594.txt,INCORRECT
531.txt,CORRECT
531_549.txt,INCORRECT
532.txt,CORRECT
532_544.txt,INCORRECT
533.txt,CORRECT
533_450.txt,INCORRECT
534.txt,CORRECT
534_490.txt,INCORRECT
535.txt,CORRECT
535_587.txt,INCORRECT
536.txt,CORRECT
536_540.txt,INCORRECT
537.txt,CORRECT
537_563.txt,INCORRECT
538.txt,CORRECT
538_493.txt,INCORRECT
539.txt,CORRECT
539_499.txt,INCORRECT
540.txt,CORRECT
540_536.txt,INCORRECT
541.txt,CORRECT
541_523.txt,INCORRECT
542.txt,CORRECT
542_520.txt,INCORRECT
543.txt,CORRECT
543_559.txt,INCORRECT
544.txt,CORRECT
544_532.txt,INCORRECT
545.txt,CORRECT
545_553.txt,INCORRECT
546.txt,CORRECT
546_621.txt,INCORRECT
547.txt,CORRECT
547_574.txt,INCORRECT
548.txt,CORRECT
548_632.txt,INCORRECT
549.txt,CORRECT
549_531.txt,INCORRECT
550.txt,CORRECT
550_452.txt,INCORRECT
551.txt,CORRECT
551_631.txt,INCORRECT
552.txt,CORRECT
552_851.txt,INCORRECT
553.txt,CORRECT
553_545.txt,INCORRECT
554.txt,CORRECT
554_572.txt,INCORRECT
555.txt,CORRECT
555_516.txt,INCORRECT
556.txt,CORRECT
556_588.txt,INCORRECT
557.txt,CORRECT
557_560.txt,INCORRECT
558.txt,CORRECT
558_583.txt,INCORRECT
559.txt,CORRECT
559_543.txt,INCORRECT
